time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1971-02-09T18:02:20.920Z,34.295,-118.3993333,6,3.51,ml,6,189,,0.57,ci,ci3323391,2016-01-29T01:44:06.510Z,"4km ENE of Pacoima, CA",earthquake,3.42,31.61,0.13,9,reviewed,ci,ci
1971-02-09T17:39:50.650Z,34.3223333,-118.493,1.08,3.51,ml,6,156,,0.43,ci,ci3347672,2016-01-29T01:39:15.280Z,"6km N of Granada Hills, CA",earthquake,1.52,2.78,0.037,9,reviewed,ci,ci
1971-02-09T17:22:40.830Z,34.2563333,-118.432,0,2.98,ml,6,197,,0.6,ci,ci3347671,2016-01-29T01:14:45.550Z,"3km SSE of San Fernando, CA",earthquake,2.84,2.65,0.171,9,reviewed,ci,ci
1971-02-09T17:19:15.560Z,34.3863333,-118.418,10.59,3.64,ml,11,135,,0.27,ci,ci3347670,2016-01-29T01:44:05.990Z,"9km ESE of Santa Clarita, CA",earthquake,1.03,1.61,0.103,8,reviewed,ci,ci
1971-02-09T17:13:59.230Z,34.3116667,-118.3688333,3.05,3.15,ml,7,154,,0.29,ci,ci3347669,2016-01-29T01:19:33.550Z,"4km N of Lake View Terrace, CA",earthquake,1.32,2.4,0.12,9,reviewed,ci,ci
1971-02-09T17:11:00.040Z,34.416,-118.37,9,3.25,ml,0,360,0.3136,0,ci,ci3360058,2016-01-29T01:13:48.660Z,"10km SSW of Agua Dulce, CA",earthquake,,,,9,reviewed,ci,ci
1971-02-09T17:05:00.040Z,34.416,-118.37,9,3.38,ml,0,360,0.3136,0,ci,ci3360059,2016-01-29T01:33:47.300Z,"10km SSW of Agua Dulce, CA",earthquake,,,,4,reviewed,ci,ci
1971-02-09T17:04:45.360Z,34.4265,-118.41,9,3.42,ml,3,174,,0.2,ci,ci3347668,2016-01-29T01:24:50.350Z,"9km E of Santa Clarita, CA",earthquake,3.99,31.61,0.117,7,reviewed,ci,ci
1971-02-09T17:03:47.370Z,34.348,-118.4598333,2.96,3.85,ml,11,139,,0.36,ci,ci3347667,2016-01-29T01:34:32.030Z,"8km NNW of Pacoima, CA",earthquake,1.3,2.35,0.13,8,reviewed,ci,ci
1971-02-09T16:47:00.040Z,34.416,-118.37,9,3.3,ml,0,360,0.3136,0,ci,ci3360061,2016-01-29T01:38:21.010Z,"10km SSW of Agua Dulce, CA",earthquake,,,,9,reviewed,ci,ci
1971-02-09T16:41:30.040Z,34.416,-118.37,9,3.47,ml,0,360,0.3136,0,ci,ci3360062,2016-01-29T01:13:49.120Z,"10km SSW of Agua Dulce, CA",earthquake,,,,9,reviewed,ci,ci
1971-02-09T16:41:00.040Z,34.416,-118.37,9,3.22,ml,0,360,0.3136,0,ci,ci3360063,2016-01-29T01:38:21.470Z,"10km SSW of Agua Dulce, CA",earthquake,,,,9,reviewed,ci,ci
1971-02-09T16:39:34.040Z,34.1611667,-118.33,5.91,3.49,ml,6,206,,0.22,ci,ci3347665,2016-01-29T01:09:37.640Z,"3km SW of Burbank, CA",earthquake,3.07,1.91,0.178,9,reviewed,ci,ci
1971-02-09T16:38:44.650Z,34.3418333,-118.4661667,6,3.44,ml,5,153,,0.44,ci,ci3347664,2016-01-29T01:24:49.840Z,"7km NNW of Pacoima, CA",earthquake,2.22,31.61,0.155,9,reviewed,ci,ci
1971-02-09T16:33:12.900Z,34.333,-118.5,6,3.08,ml,0,227.8,,0.098,ci,ci3360069,2016-01-29T01:23:59.690Z,"7km N of Granada Hills, CA",earthquake,,,,7,reviewed,ci,ci
1971-02-09T16:32:36.940Z,34.3686667,-118.4831667,5.07,3.55,ml,7,152,,0.55,ci,ci3347663,2016-01-29T01:24:49.370Z,"6km SSE of Santa Clarita, CA",earthquake,2.35,4.32,0.067,8,reviewed,ci,ci
1971-02-09T16:29:25.260Z,34.3795,-118.41,6,3.31,ml,3,188,,0.18,ci,ci3347662,2016-01-29T01:44:05.510Z,"10km ESE of Santa Clarita, CA",earthquake,1.41,31.61,0.019,5,reviewed,ci,ci
1971-02-09T16:28:42.110Z,34.3696667,-118.3406667,6,3.8,ml,7,154,,0.41,ci,ci3347661,2016-01-29T01:34:31.520Z,"11km N of Lake View Terrace, CA",earthquake,2.04,31.61,0.219,7,reviewed,ci,ci
1971-02-09T16:28:06.520Z,34.31,-118.4283333,0,3.47,ml,8,153,,0.71,ci,ci3347660,2016-01-29T01:29:39.690Z,"3km NNE of Pacoima, CA",earthquake,2,3.09,0.19,7,reviewed,ci,ci
1971-02-09T16:27:30.080Z,34.416,-118.37,6,3.19,ml,0,360,0.3136,0,ci,ci3360072,2016-01-29T01:38:21.920Z,"10km SSW of Agua Dulce, CA",earthquake,,,,8,reviewed,ci,ci
1971-02-09T16:26:49.610Z,34.3731667,-118.3985,4.15,3.32,ml,7,150,,0.49,ci,ci3347659,2016-01-29T01:09:37.140Z,"11km NNE of Pacoima, CA",earthquake,1.95,3.23,0.281,8,reviewed,ci,ci
1971-02-09T16:25:54.840Z,34.357,-118.2653333,15.55,3.09,ml,5,155,,0.2,ci,ci3347658,2016-01-29T01:34:31.030Z,"12km NNE of Sunland, CA",earthquake,2.56,1.15,0.092,8,reviewed,ci,ci
1971-02-09T16:20:54.400Z,34.325,-118.4696667,6,3.4,ml,4,174,,0.36,ci,ci3347655,2016-01-29T01:34:30.540Z,"6km NNW of Pacoima, CA",earthquake,3.98,31.61,0.093,8,reviewed,ci,ci
1971-02-09T16:19:27.720Z,34.3218333,-118.46,10.38,4.08,ml,15,140,,0.36,ci,ci3347654,2016-01-29T01:29:39.160Z,"5km NNW of Pacoima, CA",earthquake,1.25,1.8,0.242,10,reviewed,ci,ci
1971-02-09T16:14:00.040Z,34.416,-118.37,9,3.72,ml,0,360,0.3136,0,ci,ci3360078,2016-01-29T01:24:00.150Z,"10km SSW of Agua Dulce, CA",earthquake,,,,7,reviewed,ci,ci
1971-02-09T16:01:44.810Z,34.2865,-118.2681667,4.39,3.35,ml,8,132,,0.31,ci,ci3347653,2016-01-29T01:24:48.870Z,"4km NE of Sunland, CA",earthquake,1.52,0.93,0.082,10,reviewed,ci,ci
1971-02-09T15:58:20.880Z,34.3501667,-118.3388333,13.91,4.59,ml,14,130,,0.4,ci,ci3347652,2016-01-29T01:14:44.560Z,"9km NNE of Lake View Terrace, CA",earthquake,1.26,1.04,0.137,7,reviewed,ci,ci
1971-02-09T15:57:03.070Z,34.3246667,-118.599,14.86,3.13,ml,5,241,,0.26,ci,ci3347651,2016-01-29T01:39:14.300Z,"8km N of Chatsworth, CA",earthquake,2.35,1.62,0.081,8,reviewed,ci,ci
1971-02-09T15:55:10.080Z,34.416,-118.37,6,3.1,mh,0,360,0.3136,0,ci,ci3360177,2016-01-29T01:28:56.570Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T15:51:01.600Z,34.338,-118.457,6,3.41,ml,7,142,,0.7,ci,ci3347650,2016-01-29T01:44:05.020Z,"6km NNW of Pacoima, CA",earthquake,4.13,31.61,0.05,9,reviewed,ci,ci
1971-02-09T15:48:04.850Z,34.3791667,-118.2851667,7.03,3.26,ml,7,156,,0.44,ci,ci3347648,2016-01-29T01:19:32.180Z,"13km SW of Acton, CA",earthquake,1.89,2.54,0.152,9,reviewed,ci,ci
1971-02-09T15:45:58.220Z,34.345,-118.5341667,6,3.54,ml,6,187,,0.54,ci,ci3347645,2016-01-29T01:14:44.070Z,"8km SSW of Santa Clarita, CA",earthquake,2.68,31.61,0.114,8,reviewed,ci,ci
1971-02-09T15:38:29.660Z,34.3745,-118.4241667,0.03,3.65,ml,12,136,,0.59,ci,ci3347644,2016-01-29T01:34:30.040Z,"9km ESE of Santa Clarita, CA",earthquake,1.92,2.87,0.24,8,reviewed,ci,ci
1971-02-09T15:35:39.790Z,34.2716667,-118.5131667,1.9,3.42,ml,7,193,,0.29,ci,ci3347643,2016-01-29T01:09:36.640Z,"1km W of Granada Hills, CA",earthquake,1.84,2.26,0.06,9,reviewed,ci,ci
1971-02-09T15:30:37.670Z,34.3848333,-118.3641667,0,3.39,ml,6,172,,0.49,ci,ci3347642,2016-01-29T01:19:31.650Z,"12km N of Lake View Terrace, CA",earthquake,2.59,2.52,0.13,9,reviewed,ci,ci
1971-02-09T15:28:25.760Z,34.3596667,-118.408,0.03,3.61,ml,7,139,0.2879,0.25,ci,ci3347641,2016-01-29T01:29:38.640Z,"9km NNE of Pacoima, CA",earthquake,1.07,1.81,0.271,11,reviewed,ci,ci
1971-02-09T15:26:00.890Z,34.2828333,-118.3415,6,3.11,ml,6,155,,0.44,ci,ci3347640,2016-01-29T01:14:43.570Z,"2km ENE of Lake View Terrace, CA",earthquake,1.87,31.61,0.086,8,reviewed,ci,ci
1971-02-09T15:23:22.080Z,34.416,-118.37,6,3,mh,0,360,0.3136,0,ci,ci3360260,2016-01-29T01:28:59.850Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T15:21:33.570Z,34.3538333,-118.4838333,4.6,3.43,ml,4,206,,0.48,ci,ci3347639,2016-01-29T01:34:29.550Z,"7km SSE of Santa Clarita, CA",earthquake,11.91,14.25,0.167,9,reviewed,ci,ci
1971-02-09T15:21:07.370Z,34.2733333,-118.4586667,0.09,3.06,ml,6,158,,0.56,ci,ci3347638,2016-01-29T01:19:31.160Z,"2km WSW of San Fernando, CA",earthquake,2.57,2.89,0.147,9,reviewed,ci,ci
1971-02-09T15:16:10.080Z,34.416,-118.37,6,3,mh,0,360,0.3136,0,ci,ci3360259,2016-01-29T01:18:59.690Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T15:10:01.740Z,34.4616667,-118.3606667,0.14,3.81,ml,7,117,,0.4,ci,ci3347637,2016-01-29T01:44:04.530Z,"5km SW of Agua Dulce, CA",earthquake,1.2,2.75,0.047,9,reviewed,ci,ci
1971-02-09T15:06:33.840Z,34.416,-118.37,6,3.39,ml,0,360,0.3136,0,ci,ci3360184,2016-01-29T01:38:22.380Z,"10km SSW of Agua Dulce, CA",earthquake,,,,7,reviewed,ci,ci
1971-02-09T15:03:07.060Z,34.3645,-118.4433333,2.61,3.4,ml,6,145,,0.31,ci,ci3347636,2016-01-29T01:34:29.050Z,"8km SE of Santa Clarita, CA",earthquake,3.23,3.52,0.059,8,reviewed,ci,ci
1971-02-09T15:00:16.580Z,34.3465,-118.5853333,4.99,3.62,ml,6,206,,0.65,ci,ci3347635,2016-01-29T01:34:28.570Z,"10km N of Chatsworth, CA",earthquake,3.06,4.93,0.091,8,reviewed,ci,ci
1971-02-09T14:59:25.640Z,34.416,-118.37,6,3.24,ml,0,360,0.3136,0,ci,ci3360186,2016-01-29T01:33:47.750Z,"10km SSW of Agua Dulce, CA",earthquake,,,,8,reviewed,ci,ci
1971-02-09T14:57:23.910Z,34.4118333,-118.4581667,1.62,3.18,ml,7,139,,0.35,ci,ci3347634,2016-01-29T01:34:28.060Z,"4km E of Santa Clarita, CA",earthquake,1.67,2.33,0.114,8,reviewed,ci,ci
1971-02-09T14:54:59.820Z,34.2565,-118.4661667,15.22,3.47,ml,8,148,,0.51,ci,ci3347633,2016-01-29T01:14:43.030Z,"4km ESE of Granada Hills, CA",earthquake,2.93,2,0.198,7,reviewed,ci,ci
1971-02-09T14:52:44.600Z,34.3591667,-118.3873333,9.38,3.72,ml,8,139,,0.53,ci,ci3347632,2016-01-29T01:24:48.370Z,"10km NNE of Pacoima, CA",earthquake,2.54,2.5,0.076,8,reviewed,ci,ci
1971-02-09T14:50:01.560Z,34.4593333,-118.4191667,10.14,3.35,ml,6,128,,0.32,ci,ci3347631,2016-01-29T01:09:36.160Z,"9km ENE of Santa Clarita, CA",earthquake,1.31,1.6,0.093,7,reviewed,ci,ci
1971-02-09T14:49:30.080Z,34.416,-118.37,6,3.5,mh,0,360,0.3136,0,ci,ci3360258,2016-01-29T01:43:20.330Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:48:30.150Z,34.4191667,-118.3631667,0.05,3.82,ml,7,127,,0.45,ci,ci3347630,2016-01-29T01:09:35.660Z,"9km SSW of Agua Dulce, CA",earthquake,1.32,1.65,0.124,8,reviewed,ci,ci
1971-02-09T14:43:47.720Z,34.3136667,-118.4276667,19,4.38,ml,11,151,,0.45,ci,ci3347629,2016-01-29T01:14:42.430Z,"4km NNE of Pacoima, CA",earthquake,2.35,2.78,0.262,7,reviewed,ci,ci
1971-02-09T14:43:05.320Z,34.371,-118.45,9.44,3.43,ml,7,145,,0.36,ci,ci3342537,2016-01-29T01:39:13.790Z,"7km SE of Santa Clarita, CA",earthquake,1.21,1.6,0.034,8,reviewed,ci,ci
1971-02-09T14:41:26.070Z,34.3038333,-118.4753333,6,3.37,ml,5,197,,0.5,ci,ci3342535,2016-01-29T01:39:13.250Z,"4km NW of Pacoima, CA",earthquake,2.83,31.61,0.087,8,reviewed,ci,ci
1971-02-09T14:40:17.110Z,34.4,-118.455,6.13,4.08,ml,6,170,,0.46,ci,ci3342533,2016-01-29T01:44:04.030Z,"5km ESE of Santa Clarita, CA",earthquake,4.71,6.62,0.153,4,reviewed,ci,ci
1971-02-09T14:39:17.150Z,34.3293333,-118.41,13.27,3.98,ml,7,148,,0.31,ci,ci3342517,2016-01-29T01:44:03.520Z,"6km NNE of Pacoima, CA",earthquake,1.99,1.52,0.173,5,reviewed,ci,ci
1971-02-09T14:38:02.940Z,34.416,-118.37,6,3.5,mh,0,360,0.3136,0,ci,ci3360189,2016-01-29T01:38:22.820Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:34:39.350Z,34.3096667,-118.414,2.79,4.83,ml,6,150,,0.34,ci,ci3342514,2016-01-29T01:39:12.730Z,"4km NE of Pacoima, CA",earthquake,2.83,2.45,0.319,7,reviewed,ci,ci
1971-02-09T14:34:12.180Z,34.336,-118.438,10.75,3.51,ml,7,147,,0.36,ci,ci3342511,2016-01-29T01:29:38.100Z,"6km N of Pacoima, CA",earthquake,2.01,4.64,0.105,7,reviewed,ci,ci
1971-02-09T14:33:06.080Z,34.416,-118.37,6,3.5,mh,0,360,0.3136,0,ci,ci3360192,2016-01-29T01:24:00.610Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:32:02.810Z,34.4271667,-118.2803333,8.97,3.46,ml,5,168,,0.25,ci,ci3342509,2016-01-29T01:44:03.060Z,"9km SSE of Agua Dulce, CA",earthquake,1.97,2.22,0.056,6,reviewed,ci,ci
1971-02-09T14:31:26.000Z,34.3903333,-118.3728333,13.14,3.88,ml,7,132,,0.44,ci,ci3342504,2016-01-29T01:39:12.240Z,"13km SSW of Agua Dulce, CA",earthquake,1.93,2.2,0.276,6,reviewed,ci,ci
1971-02-09T14:29:33.560Z,34.379,-118.3933333,14.71,3.59,ml,5,137,,0.52,ci,ci3342501,2016-01-29T01:39:11.750Z,"11km ESE of Santa Clarita, CA",earthquake,2.28,2.97,0.08,7,reviewed,ci,ci
1971-02-09T14:29:05.650Z,34.3468333,-118.3881667,0.02,3.45,ml,5,142,,0.48,ci,ci3342498,2016-01-29T01:24:47.860Z,"8km NNE of Pacoima, CA",earthquake,2.94,5.01,0.178,8,reviewed,ci,ci
1971-02-09T14:28:15.580Z,34.3523333,-118.372,14.16,3.69,ml,7,166,,0.3,ci,ci3342495,2016-01-29T01:24:47.390Z,"9km N of Lake View Terrace, CA",earthquake,2.55,1.21,0.209,7,reviewed,ci,ci
1971-02-09T14:26:53.040Z,34.416,-118.37,6,3.47,ml,0,360,0.3136,0,ci,ci3360194,2016-01-29T01:24:01.060Z,"10km SSW of Agua Dulce, CA",earthquake,,,,8,reviewed,ci,ci
1971-02-09T14:26:07.100Z,34.4023333,-118.4713333,0,3.54,ml,8,142,,0.65,ci,ci3342493,2016-01-29T01:14:41.930Z,"4km ESE of Santa Clarita, CA",earthquake,2.31,2.93,0.123,8,reviewed,ci,ci
1971-02-09T14:25:16.060Z,34.4213333,-118.5286667,9.07,3.54,ml,6,183,,0.41,ci,ci3342489,2016-01-29T01:09:35.170Z,"2km WNW of Santa Clarita, CA",earthquake,2.58,3.02,0.149,7,reviewed,ci,ci
1971-02-09T14:24:53.640Z,34.416,-118.37,6,3.6,mh,0,360,0.3136,0,ci,ci3360195,2016-01-29T01:24:01.510Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:22:17.040Z,34.3528333,-118.3158333,7.57,4.15,ml,7,129,,0.49,ci,ci3342486,2016-01-29T01:09:34.670Z,"10km NNE of Lake View Terrace, CA",earthquake,2.33,3.03,0.173,7,reviewed,ci,ci
1971-02-09T14:19:50.020Z,34.3268333,-118.4241667,17.98,3.95,ml,8,150,,0.16,ci,ci3342449,2016-01-29T01:39:11.250Z,"5km NNE of Pacoima, CA",earthquake,1.03,1.19,0.091,6,reviewed,ci,ci
1971-02-09T14:16:10.740Z,34.4098333,-118.4153333,6,3.99,ml,3,202,0.3299,0.18,ci,ci3342448,2016-01-29T01:44:02.540Z,"8km E of Santa Clarita, CA",earthquake,2.22,31.61,0.103,8,reviewed,ci,ci
1971-02-09T14:15:44.140Z,34.416,-118.37,6,3.9,mh,0,360,0.3136,0,ci,ci3360196,2016-01-29T01:13:49.610Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:13:35.320Z,34.339,-118.332,6,3.86,ml,0,328.3,0.2321,0,ci,ci3360197,2016-01-29T01:08:51.770Z,"8km NNE of Lake View Terrace, CA",earthquake,,,,6,reviewed,ci,ci
1971-02-09T14:11:50.440Z,34.416,-118.37,6,3.8,mh,0,360,0.3136,0,ci,ci3360198,2016-01-29T01:13:50.030Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:11:31.380Z,34.274,-118.321,6,4,mh,0,190.7,0.8327,0.29,ci,ci3360257,2016-01-29T01:43:19.880Z,"2km NW of Sunland, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:10:29.040Z,34.416,-118.37,6,5.3,mh,0,360,0.3136,0,ci,ci3360199,2016-01-29T01:18:56.650Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:10:21.330Z,34.2463333,-118.3961667,14.58,4.64,ml,4,164,0.2105,0.06,ci,ci3342443,2016-01-29T01:14:41.410Z,"4km SW of Lake View Terrace, CA",earthquake,1.24,1.5,0.122,7,reviewed,ci,ci
1971-02-09T14:09:36.240Z,34.416,-118.37,6,3.7,mh,0,360,0.3136,0,ci,ci3360201,2016-01-29T01:43:16.800Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:08:53.720Z,34.416,-118.37,6,4.6,mh,0,205.2,0.3136,0.523,ci,ci3360203,2016-01-29T01:28:57.060Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:08:34.040Z,34.416,-118.37,6,4.5,mh,0,360,0.3136,0,ci,ci3360204,2016-01-29T01:08:52.260Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:08:03.410Z,34.416,-118.37,6,4.2,mh,0,360,0.3136,0.268,ci,ci3360206,2016-01-29T01:13:50.450Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:07:59.240Z,34.416,-118.37,6,4,mh,0,360,0.3136,0,ci,ci3360207,2016-01-29T01:24:01.940Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:07:43.970Z,34.416,-118.37,6,4.5,mh,0,360,0.3136,0.154,ci,ci3360209,2016-01-29T01:38:23.280Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:07:31.360Z,34.4,-118.368,6,3.9,mh,0,203.5,0.2992,0.105,ci,ci3360210,2016-01-29T01:38:23.800Z,"11km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:07:10.440Z,34.416,-118.37,6,4,mh,0,360,0.3136,0,ci,ci3360212,2016-01-29T01:18:57.070Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:06:46.140Z,34.416,-118.37,6,3.7,mh,0,360,0.3136,0,ci,ci3360213,2016-01-29T01:13:50.890Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:06:23.080Z,34.416,-118.37,6,3.7,mh,0,360,0.3136,0,ci,ci3360214,2016-01-29T01:28:57.510Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:06:20.340Z,34.416,-118.37,6,3.9,mh,0,360,0.3136,0,ci,ci3360216,2016-01-29T01:18:57.510Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:06:10.740Z,34.416,-118.37,6,3.7,mh,0,360,0.3136,0,ci,ci3360217,2016-01-29T01:43:17.250Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:05:59.140Z,34.416,-118.37,6,3.9,mh,0,360,0.3136,0,ci,ci3360218,2016-01-29T01:28:58.000Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:05:52.150Z,34.416,-118.37,6,4.1,mh,0,328.5,0.3136,0.034,ci,ci3360220,2016-01-29T01:38:24.260Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:05:41.340Z,34.416,-118.37,6,4.1,mh,0,360,0.3136,0,ci,ci3360221,2016-01-29T01:33:48.200Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:05:34.140Z,34.416,-118.37,6,3.5,mh,0,360,0.3136,0,ci,ci3360222,2016-01-29T01:38:24.690Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:05:25.000Z,34.4111667,-118.4006667,6,3.9,mh,,,,,ci,ci12315531,2016-01-29T01:44:02.130Z,"10km E of Santa Clarita, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:04:49.140Z,34.416,-118.37,6,3.5,mh,0,360,0.3136,0,ci,ci3360224,2016-01-29T01:18:57.950Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:04:46.000Z,34.4111667,-118.4006667,6,4.2,mh,,,,,ci,ci12315527,2016-01-29T01:29:37.670Z,"10km E of Santa Clarita, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:04:44.080Z,34.416,-118.37,6,4.1,mh,0,360,0.3136,0,ci,ci3360227,2016-01-29T01:33:48.650Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:04:42.340Z,34.416,-118.37,6,4.2,mh,0,360,0.3136,0,ci,ci3360226,2016-01-29T01:18:58.400Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:04:37.640Z,34.416,-118.37,6,4.1,mh,0,360,0.3136,0,ci,ci3360230,2016-01-29T01:13:51.360Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:04:35.980Z,34.416,-118.37,6,4.2,mh,0,205.2,0.3136,0.867,ci,ci3360232,2016-01-29T01:18:58.840Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:04:21.140Z,34.416,-118.37,6,3.9,mh,0,360,0.3136,0,ci,ci3360234,2016-01-29T01:13:51.880Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:04:19.340Z,34.416,-118.37,6,3.7,mh,0,360,0.3136,0,ci,ci3360233,2016-01-29T01:33:49.080Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:04:07.440Z,34.416,-118.37,6,4.1,mh,0,360,0.3136,0,ci,ci3360235,2016-01-29T01:08:52.700Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:03:43.340Z,34.416,-118.37,6,4.1,mh,0,360,0.3136,0,ci,ci3360236,2016-01-29T01:13:52.310Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:03:31.940Z,34.416,-118.37,6,3.7,mh,0,360,0.3136,0,ci,ci3360237,2016-01-29T01:43:17.680Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:03:25.080Z,34.416,-118.37,6,4.4,mh,0,360,0.3136,0,ci,ci3360238,2016-01-29T01:24:02.390Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:03:11.080Z,34.416,-118.37,6,3.5,mh,0,360,0.3136,0,ci,ci3360239,2016-01-29T01:24:02.800Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:03:05.080Z,34.416,-118.37,6,3.5,mh,0,360,0.3136,0,ci,ci3360241,2016-01-29T01:18:59.260Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:02:59.840Z,34.416,-118.37,6,3.5,mh,0,360,0.3136,0,ci,ci3360243,2016-01-29T01:33:49.530Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:02:50.140Z,34.416,-118.37,6,3.7,mh,0,360,0.3136,0,ci,ci3360244,2016-01-29T01:28:58.490Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:02:47.280Z,34.333,-118.333,6,3.9,mh,0,197.1,0.8632,0.221,ci,ci3360247,2016-01-29T01:13:52.800Z,"7km NNE of Lake View Terrace, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:02:45.740Z,34.416,-118.37,6,5.8,mh,0,360,0.3136,0.005,ci,ci3360245,2016-01-29T01:28:58.950Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:02:29.940Z,34.416,-118.37,6,4.7,mh,0,360,0.3136,0,ci,ci3360246,2016-01-29T01:43:18.130Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:02:03.000Z,34.4111667,-118.4006667,6,4.1,mh,,,,,ci,ci12315507,2016-01-29T01:09:34.130Z,"10km E of Santa Clarita, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:01:59.080Z,34.416,-118.37,6,4.1,mh,0,360,0.3136,0,ci,ci3360250,2016-01-29T01:43:18.550Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:01:54.440Z,34.416,-118.37,6,4.2,mh,0,360,0.3136,0,ci,ci3360251,2016-01-29T01:43:19.000Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:01:53.040Z,34.416,-118.37,6,4.5,mh,0,360,0.3136,0,ci,ci3360252,2016-01-29T01:33:49.960Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
1971-02-09T14:01:40.080Z,34.416,-118.37,6,4.1,mh,0,360,0.3136,0,ci,ci3360253,2016-01-29T01:33:50.350Z,"10km SSW of Agua Dulce, CA",earthquake,,,,0,reviewed,ci,ci
